,Unnamed: 0,unique_id,data_folder,batch_size,max_epochs,cuda,result_folder,model_name,init_lr,weight_decay,band_pass,electrodes,sampling_rate,n_seconds_valid_set,n_seconds_test_set,data,config_has_run,mse_train,mse_valid,mse_test,corr_train,corr_valid,corr_test,corr_p_train,corr_p_valid,corr_p_test
30,30,sThVoTC5Z6izsLSue5hfNP,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[0, 4]'",'*C*',256,180,180,RobotEEGAux,True,"[0.2089370164741056, 0.09095911716822087, 0.08085810938055188]","[0.5596248408158621, 0.06694413473208745, 0.10461237033208212]","[0.7151825030644734, 0.1122280110915502, 0.05636268357435861]","[0.7307523255755615, 0.4906274453049314, 0.7682654966896229]","[0.3543613489460093, 0.3640916558032785, 0.6675598850760157]","[0.20971907304839907, 0.4031226174764729, 0.8417739260373828]","[None, None, None]","[None, None, None]","[None, None, None]"
31,31,7wMq8TMuYtzcE2W5Yv37Dn,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[0, 4]'",'*C*',256,180,180,RobotEEG,True,"[0.2368428975547829, 0.0921934533055008, 0.08694330846501233]","[0.1997802158196767, 0.07766849423448244, 0.10802091409762699]","[0.20073355734348294, 0.1268106276790301, 0.04927240312099456]","[0.6946619391514554, 0.4105258926592742, 0.7514581492528086]","[0.7727339071441802, 0.6113530181389039, 0.7108754505785629]","[0.7172604069937369, 0.38205692204930175, 0.8547301096169199]","[None, None, None]","[None, None, None]","[None, None, None]"
32,32,U9kNixrEtUgzwaTwVt24V7,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*',256,180,180,onlyEEGData,True,"[0.3352683322394596, 0.09976389748407108, 0.16373951138501572]","[0.3930497864882151, 0.12448762108882268, 0.20436555643876392]","[0.2906632497906685, 0.15441702554623285, 0.20281683405240372]","[0.28276214994926746, 0.29153272633162164, 0.4147424484155796]","[0.12509396493199246, 0.021839793490037986, -0.036283185223702254]","[0.12568031232103627, -0.006328912558589737, 0.08724876030942896]","[None, None, None]","[None, None, None]","[None, None, None]"
33,33,wc4k5t3PpxysnktJ8ry9Q4,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*',256,180,180,RobotEEGAux,True,"[0.15128139985498645, 0.07161613688979206, 0.0714860972209969]","[0.5940226713816324, 0.09205501526594162, 0.10310754179954527]","[1.211207151412964, 0.12777025997638702, 0.062355040262142815]","[0.7663912614394762, 0.565996790930663, 0.7986490334870855]","[0.594277927552425, 0.3874926385046427, 0.7080393859345218]","[0.4013129429452653, 0.4809108089764066, 0.8261684287419165]","[None, None, None]","[None, None, None]","[None, None, None]"
34,34,XZSXpCguVQ44nVb9zkHcVB,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*',256,180,180,RobotEEG,True,"[0.19672468651347247, 0.08178340226384502, 0.07181292929320582]","[0.1815937062104543, 0.07030068896710873, 0.11143782486518224]","[0.1765409658352534, 0.11590206374724706, 0.07217872391144435]","[0.7191893568781192, 0.5348095748685756, 0.7971259173165027]","[0.7596961926565987, 0.5770642315330943, 0.7175722676351057]","[0.709314917503766, 0.4662432085567231, 0.7869938569282502]","[None, None, None]","[None, None, None]","[None, None, None]"
35,35,2HQZcrc9ur7Kx9U2KtVQPW,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*z',256,180,180,onlyEEGData,True,"[0.3272760558894427, 0.10547658879272333, 0.18400133755588954]","[0.3745985925197601, 0.12420466542243955, 0.19475587705771125]","[0.3037595947583516, 0.1546292925874392, 0.16804733127355576]","[0.30918138987087723, 0.008902020574023275, 0.25341089808678463]","[0.022315615373659704, 0.04200205542785252, -0.040526604432753764]","[0.02701297235016232, -0.023861329833897882, 0.21604760745302345]","[None, None, None]","[None, None, None]","[None, None, None]"
36,36,hLiTvdvyqedUCCHFMauXVg,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*z',256,180,180,RobotEEGAux,True,"[0.26691247793597433, 0.10045675763998636, 0.13697597104495235]","[0.26765414079030353, 0.11694063867131868, 0.13457063833872476]","[0.25586557388305664, 0.15036648760239282, 0.44073416044314706]","[0.5223252111509258, 0.2605479723401706, 0.5556866046582417]","[0.580407658318348, 0.10865121536880852, 0.5184316383332548]","[0.4566201521402776, 0.13414974147752082, 0.24499867841341186]","[None, None, None]","[None, None, None]","[None, None, None]"
37,37,6YFrwuY4iyKPxbdb7aNkdR,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*z',256,180,180,RobotEEG,True,"[0.17989863101377973, 0.08177495482151494, 0.0797421897838916]","[0.15807714561621347, 0.10925535981853804, 0.10247951994339624]","[0.15149986992279688, 0.13752291599909466, 0.045960014685988426]","[0.7361682380082636, 0.4752111567066623, 0.7712547667819438]","[0.7892961075791793, 0.5017733033394618, 0.7245244868490033]","[0.7493542332985689, 0.461101018876338, 0.8641998849836288]","[None, None, None]","[None, None, None]","[None, None, None]"
38,38,KuQmkUKdzZ9PbaARmRQPxQ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*C*',256,180,180,onlyEEGData,True,"[0.3396933920423318, 0.10526475473200368, 0.18694876962304355]","[0.42147356271743774, 0.15011697635054588, 0.1969505250453949]","[0.29755069812138873, 0.17203616847594574, 0.18248653411865234]","[0.34310894596783864, 0.14195578269693065, 0.2228877404612968]","[0.05787391875307951, -0.009102309187376159, -0.1210667282675904]","[0.16031247904399332, -0.07642315415829469, 0.03370903335627598]","[None, None, None]","[None, None, None]","[None, None, None]"
39,39,N96ANMEHzy2BCNwJGuGLNo,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*C*',256,180,180,RobotEEGAux,True,"[0.15793020630632074, 0.07857326926590104, 0.07811378595198269]","[0.5609335998694102, 0.07809269552429518, 0.1010446548461914]","[1.3179125984509783, 0.11805147180954614, 0.05764211217562356]","[0.7551575861209799, 0.5227008063697586, 0.7768640856133171]","[0.5627465369914629, 0.363738874104205, 0.6828134895444039]","[0.2686526430416082, 0.4479188283097264, 0.8368508411512416]","[None, None, None]","[None, None, None]","[None, None, None]"
40,40,roEdHTMmjyPJSeipL4kAtZ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[4, 8]'",'*C*',256,180,180,RobotEEG,True,"[0.17329464829695698, 0.08675696065019403, 0.08668377380242359]","[0.15396022299925485, 0.10059559469421704, 0.10934253533681232]","[0.14207220325867334, 0.13344387089212734, 0.05469849457343419]","[0.7299461961696115, 0.441626431671919, 0.7565557010686604]","[0.7772006206209829, 0.4780575758170097, 0.7148332841762481]","[0.7368621975053107, 0.3984695158999474, 0.8494706101196241]","[None, None, None]","[None, None, None]","[None, None, None]"
41,41,9SABBdZLhjqnqkXeczc7K6,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*',256,180,180,onlyEEGData,True,"[0.42586952484813934, 0.08130239056445501, 0.1684935988610837]","[0.33640694618225103, 0.16086124752958614, 0.20047836502393085]","[0.3171460231145223, 0.1817335163553556, 0.1883216028412183]","[0.2765831023941498, 0.4887074371574449, 0.379335256204451]","[0.3544756815170164, -0.23083668534956045, 0.07213322060934023]","[0.11444973761945, -0.023183483950437445, 0.06528710901468544]","[None, None, None]","[None, None, None]","[None, None, None]"
42,42,AmpjkVwNcUCzauNTHTzeaU,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*',256,180,180,RobotEEGAux,True,"[0.13310810733859715, 0.056590834111794774, 0.07591898717952272]","[0.2487354775269826, 0.09158111922442913, 0.1032904063661893]","[0.44482825199762976, 0.12042568624019626, 0.06619072208801904]","[0.7924718224595954, 0.6869721097598375, 0.7853040251102446]","[0.6608160231205461, 0.2873369883322136, 0.685725769805615]","[0.29445925024859465, 0.5163080042094784, 0.8104207806633703]","[None, None, None]","[None, None, None]","[None, None, None]"
43,43,ycTEWGKXri8fGbCPk4VDhX,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*',256,180,180,RobotEEG,True,"[0.1577660685658791, 0.06596255190772927, 0.07656349019203162]","[0.14568510154883066, 0.11079562952121096, 0.10770033548275627]","[0.13327135145664215, 0.14202657093604404, 0.05604402845104535]","[0.7518259432227868, 0.62496504957226, 0.7818115922276879]","[0.7853854315676599, 0.36042589786969786, 0.7141156339594724]","[0.7465517527883292, 0.4432335771557601, 0.8327664445824013]","[None, None, None]","[None, None, None]","[None, None, None]"
44,44,mhzebpZW7j98ygH5yCGPfd,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*z',256,180,180,onlyEEGData,True,"[0.3047961848551568, 0.09949010630043464, 0.1853007100603275]","[0.3507564663887024, 0.13146704683701196, 0.19023573398590088]","[0.3083153963088989, 0.16057604551315308, 0.1623965452114741]","[0.3993016172593857, 0.25180515031889183, 0.24118463933795636]","[0.26781100666798685, 0.03884947734825582, 0.04821394444754673]","[0.14763612191326833, -0.12545279626457884, 0.2543382381356757]","[None, None, None]","[None, None, None]","[None, None, None]"
45,45,vM3QXpvxDdkRVEwaEuHdLK,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEGAux,True,"[0.1933436064855597, 0.08552269982797198, 0.09681963172992852]","[0.18046799302101132, 0.1400893578926722, 0.14432436724503833]","[0.1843186244368553, 0.16213537255922952, 0.08737962817152341]","[0.7169283207890588, 0.4510597961269704, 0.7144745651824889]","[0.7645194727754209, -0.06134166412650693, 0.5803080351302109]","[0.6980951322923085, 0.1725911957727172, 0.7151432182295954]","[None, None, None]","[None, None, None]","[None, None, None]"
46,46,Rk6yxQQWmXLU5TRFr3YdKb,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEG,True,"[0.15968964331746582, 0.07805847324342162, 0.08141795612665267]","[0.1395532687505086, 0.11403385798136392, 0.0992540270090103]","[0.12750845650831855, 0.13549934948484102, 0.046393105139334985]","[0.7438712275566949, 0.5112534550918587, 0.7661497016642197]","[0.7940970863843771, 0.5006442820489543, 0.7228059999431403]","[0.7557865012009576, 0.485131717660391, 0.8605800633692469]","[None, None, None]","[None, None, None]","[None, None, None]"
47,47,eU8rQHSjKY8GbWyrNDJbg8,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*C*',256,180,180,onlyEEGData,True,"[0.3110279502177508, 0.09944940206793663, 0.182768277773078]","[0.3650146623452504, 0.12999786684910455, 0.1951796263456345]","[0.29548828800519306, 0.15650984396537146, 0.18511294821898144]","[0.36392108389709504, 0.2631350940868465, 0.26680086460442737]","[0.20669174722801004, 0.07388504569842486, -0.03254388423066665]","[0.07809692165118101, -0.023890726916944768, 0.01047069322975353]","[None, None, None]","[None, None, None]","[None, None, None]"
48,48,5FB8FQUphWHzQJNr5av2YF,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEGAux,True,"[0.13559405174253453, 0.0707478793790371, 0.0750840110685609]","[0.2728698303302129, 0.087993702540795, 0.10033999880154926]","[0.6480810890595118, 0.12070114786426225, 0.062328731020291635]","[0.7868789757713458, 0.5740239350585635, 0.7866097659801801]","[0.7108374076664515, 0.4192420069350857, 0.6885459366081986]","[0.3599069657467236, 0.508210992787414, 0.8266986832033383]","[None, None, None]","[None, None, None]","[None, None, None]"
49,49,LZmYLL5rvzJoLZhW3owgQS,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEG,True,"[0.16817196133778428, 0.08037385329481225, 0.08155579428292814]","[0.1368564541141192, 0.10700166846315064, 0.0995614156126976]","[0.12756648163000742, 0.13086022064089775, 0.04698180903991063]","[0.7264084649518692, 0.4967476872043235, 0.7652704216128726]","[0.7979832973292779, 0.4361912826294042, 0.7235985548967484]","[0.7540596816474163, 0.43568557653692336, 0.8587779940457709]","[None, None, None]","[None, None, None]","[None, None, None]"
50,50,G3Bfr2Bw9D8WtTR7H82qvA,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*',256,180,180,onlyEEGData,True,"[0.26838037959396793, 0.07437647631909189, 0.1626661456867137]","[0.3523306051890055, 0.18085473775863647, 0.5514254073301951]","[0.31039949258168537, 0.22482568273941675, 0.4531345268090566]","[0.4998823133220596, 0.549310041090649, 0.4189381127946363]","[0.2568199017453744, -0.1819080748082194, -0.0158982497212394]","[0.2609066591633951, 0.15641390738727598, -0.033280477185620425]","[None, None, None]","[None, None, None]","[None, None, None]"
51,51,Yg9cZvH53f3y9kf5gzvEdj,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*',256,180,180,RobotEEGAux,True,"[0.14025548781890432, 0.05988807543961965, 0.07113964033295524]","[0.2302055557568868, 0.12899119655291238, 0.1236795385678609]","[0.25307476023832953, 0.16428235794107118, 0.06963703036308289]","[0.7805882724122993, 0.6602758064896725, 0.8005510768971179]","[0.72443769301278, 0.1916779295862014, 0.624801725765019]","[0.694875500221405, 0.4480817572786016, 0.8278815287554763]","[None, None, None]","[None, None, None]","[None, None, None]"
52,52,8FE6KKkocTtf7422kMxYSY,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*',256,180,180,RobotEEG,True,"[0.1418067965293296, 0.0629897221690684, 0.07434532134402999]","[0.1388593589266141, 0.14961919685204822, 0.12388478219509125]","[0.1296928400794665, 0.18491110205650327, 0.06212169801195463]","[0.7781271889225311, 0.6372374609083971, 0.7890035545207942]","[0.7973929085720088, 0.2610127832755101, 0.6847684098964182]","[0.7560482426828652, 0.4661231629048279, 0.8421714780609516]","[None, None, None]","[None, None, None]","[None, None, None]"
53,53,xxPdJhfmcJvVsDR9EBzwB6,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*z',256,180,180,onlyEEGData,True,"[0.2944819899298413, 0.09114208036229547, 0.1849272905918835]","[0.37441385785738623, 0.1226844893147548, 0.19243780771891275]","[0.3463444113731384, 0.16649818917115528, 0.19072903196016947]","[0.4182033090830111, 0.3830105721781497, 0.2471743167403501]","[0.1645642606996459, -0.13868109747407506, -0.002384284196514958]","[0.06611073668011014, 0.27228163754678303, 0.12163523249773]","[None, None, None]","[None, None, None]","[None, None, None]"
54,54,KQ9SGL8kbNj3kp7uJrcsxG,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*z',256,180,180,RobotEEGAux,True,"[0.16560276822576495, 0.07928683740914033, 0.08540349185843635]","[0.15554137031237286, 0.14287894467512766, 0.18771254271268845]","[0.15168266495068866, 0.16609995936354, 0.09907994295159976]","[0.7396124071108484, 0.5037942904397044, 0.7533298530018735]","[0.7735597565041372, -0.07186864677970645, 0.540932707119229]","[0.7128369083993639, 0.31148468759235803, 0.7170031357215623]","[None, None, None]","[None, None, None]","[None, None, None]"
55,55,d9CaHjJLNcBjRz8VVJ9EnJ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*z',256,180,180,RobotEEG,True,"[0.15253951566220292, 0.07061398176153684, 0.08044478600221865]","[0.1374644637107849, 0.11869978780547775, 0.1011909767985344]","[0.1270079786578814, 0.1503561238447825, 0.04498055080572764]","[0.7566765992018689, 0.5751574532877441, 0.7691775533502029]","[0.7985280670118726, 0.3918282715521898, 0.721109139920261]","[0.7577689717282258, 0.5104178090452828, 0.8651272927939755]","[None, None, None]","[None, None, None]","[None, None, None]"
56,56,mUNFvCvdYff2mjGMHfmjsK,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*C*',256,180,180,onlyEEGData,True,"[0.2978726822123423, 0.094622554081662, 0.17990756959070026]","[0.3656194508075714, 0.12575918187697727, 0.21428783237934115]","[0.3033486803372701, 0.15255794177452722, 0.225834921002388]","[0.4203905023091538, 0.3272006754391775, 0.2926495694045524]","[0.1415595392462595, 0.006561317894563341, -0.02166355974456237]","[0.09526521983270417, 0.4013781545715519, 0.11629250894371568]","[None, None, None]","[None, None, None]","[None, None, None]"
57,57,JxVUeMqAmzsujS3PX2rGke,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*C*',256,180,180,RobotEEGAux,True,"[0.13528928978670327, 0.06670869809705986, 0.07510461275391388]","[0.1977260957161585, 0.0930777775744597, 0.10112977276245752]","[0.2062225416302681, 0.12542990470925966, 0.060037339727083826]","[0.7886333162605237, 0.6062273899349713, 0.7869461972434042]","[0.7271262403005806, 0.40207593267469705, 0.6785973334304275]","[0.6424950630733176, 0.5139190874051576, 0.8155541825051154]","[None, None, None]","[None, None, None]","[None, None, None]"
58,58,t7BTTkBwuN8fJJ79gnpyie,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[14, 20]'",'*C*',256,180,180,RobotEEG,True,"[0.147447747726963, 0.07663098378508162, 0.08017977451384424]","[0.13969283550977707, 0.11883294706543285, 0.10509692629178363]","[0.12618734935919446, 0.13812780131896338, 0.056270377089579895]","[0.7672844300817566, 0.5270163274809471, 0.7703003733833821]","[0.7951216079972581, 0.4479134987890737, 0.7083232816428229]","[0.7621133414018963, 0.4957677910772122, 0.8262587585087049]","[None, None, None]","[None, None, None]","[None, None, None]"
59,59,XiSa4yzwJRsZ3wYDEYJWac,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*',256,180,180,onlyEEGData,True,"[0.24983023826594225, 0.06364690683488447, 0.16352199955380906]","[0.3397319416205088, 0.19993951295812926, 0.20329471429189044]","[0.27817713220914203, 0.25625527401765186, 0.18096975982189176]","[0.5603738261006234, 0.6346585823507036, 0.41472366927909293]","[0.29856866055929765, -0.20283051334717547, 0.05296679938788118]","[0.3304150021753493, 0.016097852057525425, 0.1073842270551087]","[None, None, None]","[None, None, None]","[None, None, None]"
60,60,QSmpZEJJWFJ8okn4k3rXWJ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*',256,180,180,RobotEEGAux,True,"[0.1244422912951874, 0.048722947045382166, 0.07209070553888712]","[0.16748207807540896, 0.10987968742847444, 0.14007114122311273]","[0.16696392496426898, 0.1426219952603181, 0.08225259557366371]","[0.8080728537520846, 0.7382310455269004, 0.7965303022057361]","[0.7545771144796739, 0.07897757389593117, 0.6317014429534124]","[0.6682862820565049, 0.3842125274834354, 0.8215873240484605]","[None, None, None]","[None, None, None]","[None, None, None]"
61,61,X7CKxXaVmxaKb2KZFTXCZ7,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*',256,180,180,RobotEEG,True,"[0.1330135830533207, 0.044603625338056785, 0.07440984895619605]","[0.15202399591604868, 0.07372135482728481, 0.10501499225695926]","[0.14444803198178607, 0.11423810571432112, 0.05020936330159505]","[0.7932886076140443, 0.7613789368016619, 0.7888643114136534]","[0.7756607827415936, 0.27635395156833914, 0.7117533897282544]","[0.7296530335005361, 0.4628993620027203, 0.8527466450096357]","[None, None, None]","[None, None, None]","[None, None, None]"
62,62,Bd6vHF4UfNRmDW9C2kHTMd,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*z',256,180,180,onlyEEGData,True,"[0.2737997754849943, 0.07088000637732657, 0.18548256309575128]","[0.3695195515950521, 0.09462638075153032, 0.19903895258903506]","[0.32531664272149396, 0.1427185982465744, 0.16984469195206958]","[0.4834440374064336, 0.5738878596653776, 0.24074830560355864]","[0.18651751222270332, -0.4733420158165026, -0.04392112085611224]","[0.2407670461793777, -0.015605089281785231, 0.15068085305576925]","[None, None, None]","[None, None, None]","[None, None, None]"
63,63,6LR5orQPReprimLXKpLKVK,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*z',256,180,180,RobotEEGAux,True,"[0.15675551848040292, 0.06807924537321057, 0.08916875975754596]","[0.16453344126542407, 0.1226487023135026, 0.1700143665075302]","[0.15510871758063632, 0.18336355810364088, 0.1045787235101064]","[0.7534784912587769, 0.6058920789908502, 0.7401732806225704]","[0.7596262300002352, 0.14366911433101706, 0.5504144646065978]","[0.7058198065882351, 0.3100848860388959, 0.6705111312838149]","[None, None, None]","[None, None, None]","[None, None, None]"
64,64,QCNKa8qqeHUcHHHvoCNWPB,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*z',256,180,180,RobotEEG,True,"[0.13663119255992115, 0.06722642717956405, 0.0811769130169771]","[0.1483023961385091, 0.12916775668660802, 0.09953869879245758]","[0.13922957082589466, 0.17621156324942908, 0.044913453981280334]","[0.78553959903384, 0.6039678814782674, 0.7664814118477221]","[0.7981049694358678, 0.34650265764395405, 0.7231058146669197]","[0.7658916819185423, 0.4432673266677588, 0.8650262790784808]","[None, None, None]","[None, None, None]","[None, None, None]"
65,65,df55EuWzsSjJBEwRAemFBF,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*C*',256,180,180,onlyEEGData,True,"[0.2672516391683883, 0.06690676585795899, 0.18048361744185806]","[0.36113884051640827, 0.08668983168900013, 0.2033829440673192]","[0.3026062796513239, 0.13741116970777512, 0.17279357711474097]","[0.5087390211321307, 0.6051185298817627, 0.28889639739149703]","[0.18877356138252208, -0.11346490452527595, -0.01706582130138984]","[0.18962248062115936, 0.12201238177877227, 0.11917703696406845]","[None, None, None]","[None, None, None]","[None, None, None]"
66,66,aYL6rDqcvu3hADZMwepmLW,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*C*',256,180,180,RobotEEGAux,True,"[0.12693769749220965, 0.05730030564787626, 0.07518283796838039]","[0.16247694194316864, 0.0808408943315347, 0.09545563161373137]","[0.17022656897703806, 0.12293457984924315, 0.052769062419732414]","[0.8027843816732494, 0.6774101626385929, 0.7867603222638748]","[0.7664404647846842, 0.4439021878426445, 0.7029515737742305]","[0.6767400448756433, 0.5404476060976806, 0.8409496529208169]","[None, None, None]","[None, None, None]","[None, None, None]"
67,67,S4CsqV5BfNTS2qJ6kWNxWa,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[20, 30]'",'*C*',256,180,180,RobotEEG,True,"[0.13837989127919328, 0.04578155771539803, 0.07970693836378219]","[0.1478344400723775, 0.06014307215809823, 0.10234148800373076]","[0.1302193502585093, 0.10099339733521144, 0.04362750674287478]","[0.7824016705196623, 0.7538345400614953, 0.7716310239222497]","[0.7820926121459595, 0.4272870945132865, 0.7232290331462217]","[0.7523132839860509, 0.5393110101719413, 0.8722750963022741]","[None, None, None]","[None, None, None]","[None, None, None]"
68,68,e3D3dxU4PHEbSXyLUGswtA,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[30, 40]'",'*',256,180,180,onlyEEGData,True,"[0.24652084071822555, 0.06466915705313822, 0.1628349097927906]","[0.34182370702425635, 0.08686610062917073, 0.2844006419181824]","[0.28040769696235657, 0.1347942625482877, 0.2137704938650131]","[0.569676274847105, 0.6945474017111959, 0.41864917331351376]","[0.2892022780580933, -0.3036705767889399, 0.038978833268738536]","[0.3122172137186736, 0.09079372719229613, 0.10526706766799834]","[None, None, None]","[None, None, None]","[None, None, None]"
69,69,YxXhVTBdB6S8rqHiTwNnXY,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[30, 40]'",'*',256,180,180,RobotEEGAux,True,"[0.12434545120616095, 0.043235548649847126, 0.07134277639751309]","[0.16043158372243246, 0.0831691175699234, 0.20191101233164466]","[0.1785563106338183, 0.11181374887625374, 0.07311754425366719]","[0.8094657619234361, 0.7709878181820645, 0.7987674309007535]","[0.7847510414054485, 0.17364133670643164, 0.6721354789938977]","[0.7346400204510858, 0.4704665934634419, 0.8317750969071118]","[None, None, None]","[None, None, None]","[None, None, None]"
70,70,GjPSuJiEBXsZe93QDZiUwD,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,eegnet,0.001,0,"'[30, 40]'",'*',256,180,180,RobotEEG,True,"[0.1251739733413426, 0.04358249646632853, 0.07330515879774277]","[0.1526882251103719, 0.06738761191566785, 0.2241942683855692]","[0.13774992277224854, 0.10131146013736723, 0.12948386867841086]","[0.8079392980973974, 0.7708936669149189, 0.7923334027644375]","[0.7752157801346559, 0.273940184986182, 0.7047017759099529]","[0.7434887281134899, 0.5037293415997501, 0.8523910041686111]","[None, None, None]","[None, None, None]","[None, None, None]"
